,lat,lon,timestamp,amenity,name,brand:wikidata,official_name,addr:housenumber,brand:wikipedia,opening_hours,cuisine,addr:street,takeaway,brand,operator,website,fuel:octane_91,fuel:octane_89,fuel:diesel,fuel:octane_87,phone,addr:postcode,addr:city,access,toilets:wheelchair,wheelchair,name:en,level,indoor,healthcare,description,source,fuel:octane_94,covered,self_service,addr:unit,name:zh,internet_access,drive_through,surveillance,atm,fee,wikidata,alt_name,shop,outdoor_seating,email,capacity,ref,collection_times,building,leisure,entrance,note,fuel:gasoline,bicycle_parking,alt,smoking,brand:en,brand:zh,url,addr:province,old_name,dispensing,layer,internet_access:fee,name:fr,short_name,payment:credit_cards,payment:debit_cards,delivery,microbrewery,air_conditioning,bar,diet:vegetarian,addr:country,reservation,wikipedia,building:levels,drive_in,surrey:addrid,surrey:date,socket:type1,drink,designation,wifi,source:location,brand:fr,official_name:en,official_name:fr,shop:computer,shop:photo,shop:electronics,source:name,name:vi,alt_name:en,alt_name:vi,membership,source:position,operator:wikidata,operator:wikipedia,website:fr,int_name,seating,phone:CA,authentication,socket:tesla_supercharger:output,source:addr
13425,49.2635645,-123.2034428,2019-08-29T19:44:56.000-07:00,fuel,Shell,Q154950,,,en:Royal Dutch Shell,,,,,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13426,49.2644295,-123.1796296,2019-08-29T19:07:45.000-07:00,bank,Vancity,Q7914085,Vancouver City Savings Credit Union,,en:Vancity,Mo-Th 09:30-17:00; Fr 09:30-18:00; Sa 09:30-15:00,,,,Vancity,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13427,49.2573525,-123.1680238,2019-08-29T18:47:52.000-07:00,fuel,Chevron,Q319642,,,en:Chevron Corporation,,,,,Chevron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13436,49.265983,-123.2433819,2019-05-29T17:24:51.000-07:00,bank,BMO,Q806693,Bank of Montreal,,en:Bank of Montreal,,,,,BMO,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13437,49.2664084,-123.2437104,2019-04-19T23:12:45.000-07:00,bank,CIBC,Q666694,,5796,en:Canadian Imperial Bank of Commerce,,,University Boulevard,,CIBC,,,,,,,,V6T 1K6,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13438,49.2666817,-123.2425065,2019-05-29T17:24:51.000-07:00,fast_food,McDonald's,Q38076,,,en:McDonald's,,burger,,yes,McDonald's,,http://www.mcdonalds.ca/,,,,,,,,,,,,,,,,,,,,,,wlan,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13439,49.2596899,-123.1383868,2019-08-29T18:25:42.000-07:00,bank,CIBC,Q666694,,2904,en:Canadian Imperial Bank of Commerce,Mo-We 09:30-16:00; Th-Fr 09:30-19:00; Sa 09:30-16:00,,Granville Street,,CIBC,CIBC,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13442,49.2632231,-123.1389199,2019-08-29T18:25:42.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,"Mo-Fr 05:30-22:00; Sa,Su,PH 07:30-22:00",coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444,49.2637843,-123.1383309,2019-08-29T18:25:42.000-07:00,bank,RBC,Q735261,Royal Bank of Canada,,en:Royal Bank of Canada,,,,,RBC,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448,49.2654797,-123.1382778,2019-08-29T18:25:42.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,2288,en:Starbucks,,coffee_shop,Granville Street,yes,Starbucks,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13454,49.1346168,-122.303079,2020-05-07T09:11:26.000-07:00,cafe,Tim Hortons,Q175106,,,en:Tim Hortons,,coffee_shop,,yes,Tim Hortons,Restaurant Brands International Inc.,https://www.timhortons.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13457,49.1904898,-122.0713685,2020-03-07T08:02:09.000-08:00,fuel,Shell,Q154950,,41699,en:Royal Dutch Shell,,,Lougheed Highway,,Shell,,,,,,,+1-604-820-4887,V0M 1G0,Deroche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13458,49.2197089,-122.0110299,2020-03-07T08:02:09.000-08:00,fuel,Chevron,Q319642,,43740,en:Chevron Corporation,,,Lougheed Highway,,Chevron,,,,,,,+1-604-826-3462,V0M 1N0,Lake Errock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13465,49.2639716,-123.1702755,2019-08-29T18:47:52.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473,49.2638501,-123.1448497,2019-09-13T13:56:49.000-07:00,restaurant,Denny's,Q1189695,,1759,en:Denny's,Mo-Su 06:00-00:00,american,West Broadway,,Denny's,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13474,49.263547,-123.1443925,2019-08-29T18:25:42.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13501,49.2626769,-123.0904448,2020-03-07T20:50:10.000-08:00,fast_food,Subway,Q244457,,615,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13545,49.336065,-123.0376173,2019-07-07T22:34:44.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13547,49.258523,-123.1008804,2020-03-20T18:27:53.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,2980,en:Starbucks,"Mo-Th 05:00-22:00; Fr 05:00-22:30; Sa,Su 06:00-22:30",coffee_shop,Main Street,yes,Starbucks,,,,,,,,V5T 3G3,Vancouver,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13551,49.0591051,-122.4938845,2019-09-25T14:48:42.000-07:00,fast_food,McDonald's,Q38076,,26360,en:McDonald's,,burger,Fraser Highway,yes,McDonald's,,http://www.mcdonalds.ca/,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13558,49.2502546,-123.0016169,2019-07-07T04:11:10.000-07:00,cafe,Tim Hortons,Q175106,,,en:Tim Hortons,,coffee_shop,,yes,Tim Hortons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13567,49.2687081,-122.9997696,2019-07-14T20:13:35.000-07:00,pharmacy,London Drugs,Q3258955,,4567,en:London Drugs,,,Lougheed Highway,,London Drugs,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13597,49.2804593,-123.1219022,2019-09-13T13:56:49.000-07:00,fast_food,Subway,Q244457,,722,en:Subway (restaurant),24/7,sandwich,Smithe Street,yes,Subway,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13604,49.2631825,-122.8402209,2019-08-28T01:20:10.000-07:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13607,49.3505844,-123.2546521,2020-02-10T05:15:31.000-08:00,post_office,Caulfeild Village,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V7W 3C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13608,49.3286924,-123.1585089,2020-03-14T05:04:24.000-07:00,post_office,Ambleside,Q1032001,,1583,en:Canada Post,,,Marine Drive,,Canada Post,Canada Post,,,,,,,V7V 1H0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13609,49.3121292,-123.0815792,2020-02-10T05:15:35.000-08:00,post_office,The Quay,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V7M 1A0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13610,49.3209992,-123.0972172,2020-02-10T05:15:34.000-08:00,post_office,Capilano,Q1032001,,,Canada Post,,,,,Canada Post,Canada Post,,,,,,,V7P 1S0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13611,49.1898623,-122.0717101,2020-02-10T07:21:21.000-08:00,post_office,Deroche,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V0M 1G0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13618,49.0585182,-122.3788725,2019-05-27T07:56:16.000-07:00,restaurant,Freshii,Q5503051,,,en:Freshii,,salad,,,Freshii,,https://www.freshii.com/ca/en-ca/highstreetmallvancouver,,,,,,,,,,,,2,,,,,,,,C105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13620,49.2253362,-122.9994647,2019-08-24T15:19:56.000-07:00,bank,Tangerine,Q15238797,,,en:Tangerine Bank,,,,,Tangerine,,,,,,,,,,,,,,0,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13621,49.2251642,-122.9998224,2019-05-27T03:58:16.000-07:00,pharmacy,Walmart Pharmacy,Q483551,,,en:Walmart,07:00-23:00,,,,Walmart,Walmart,,,,,,,,,,,,,1,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q483551,en:Walmart,,,,,,,
13663,49.1036721,-122.492054,2019-09-25T20:03:29.000-07:00,fast_food,Subway,Q244457,,26426,en:Subway (restaurant),,sandwich,56 Avenue,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13674,49.1905793,-122.8439846,2019-09-13T13:56:49.000-07:00,pharmacy,London Drugs,Q3258955,,10348,en:London Drugs,Mo-Sa 09:00-22:00; Su 10:00-20:00,,King George Boulevard,,London Drugs,London Drugs,http://www.londondrugs.ca/,,,,,+1-604-448-4808,,Surrey,,,,,,,pharmacy,,City of Surrey 2010 GIS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,65002,19860317,,,,,,,,,,,,,,,,,,,,,,,,,,
13675,49.1910007,-122.8446255,2019-09-13T13:56:49.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,10362,en:Starbucks,Mo-Fr 05:00-22:00; Sa 05:30-21:30; Su 06:00-21:30,coffee_shop,King George Boulevard,yes,Starbucks,,https://www.starbucks.ca/,,,,,+1-604-581-2632,,Surrey,,,yes,,,,,,City of Surrey 2010 GIS Data,,,,,,wlan,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,61625,19860317,,,,,,,,,,,,,,,,,,,,,,,,,,
13676,49.1864097,-122.8502764,2019-06-25T00:59:54.000-07:00,cafe,Tim Hortons,Q175106,,10153,en:Tim Hortons,,coffee_shop,King George Boulevard,yes,Tim Hortons,,https://www.timhortons.com/,,,,,+1-604-582-9147,,Surrey,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13677,49.1989332,-122.81025700000001,2020-01-04T19:30:59.000-08:00,fast_food,Church's Chicken,Q1089932,,14877,en:Church's Chicken,Su-Sa 10:30-22:00,chicken,108 Avenue,yes,Church's Chicken,,http://www.churchschickenbc.ca/,,,,,+1-604-584-5550,V3R 1W2,Surrey,,,yes,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13681,49.1052132,-122.8028261,2019-09-23T20:08:40.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,15157,en:Shoppers Drug Mart,,,Highway 10,,Shoppers Drug Mart,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13691,49.1869381,-122.8000621,2019-03-16T04:26:18.000-07:00,restaurant,Pizza Hut,Q191615,,10160,en:Pizza Hut,,pizza,152 Street,,Pizza Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13692,49.1866397,-122.8011896,2019-10-29T18:02:14.000-07:00,bank,Vancity,Q7914085,Vancouver City Savings Credit Union,,en:Vancity,,,,,Vancity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13701,49.2010176,-122.9172377,2019-09-13T13:57:07.000-07:00,ice_cream,Menchie's,Q6816528,,1015,en:Menchie's Frozen Yogurt,,frozen_yogurt,Columbia Street,,Menchie's,,,,,,,,,New Westminster,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13707,49.1245208,-122.7021725,2020-04-28T18:34:20.000-07:00,fast_food,Papa Murphy's,Q7132349,Papa Murphy's Take 'N' Bake Pizza,18789,en:Papa Murphy's,,pizza,Fraser Highway,only,Papa Murphy's,,,,,,,,V3S 7Y3,Surrey,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13708,49.1247533,-122.7029021,2019-11-19T01:25:47.000-08:00,cafe,Starbucks,Q37158,Starbucks Coffee,18737,en:Starbucks,,coffee_shop,Fraser Highway,yes,Starbucks,,,,,,,,,Surrey,,,,,,,,,,,,,103,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13719,49.1603121,-122.7856139,2019-09-13T13:57:07.000-07:00,fuel,Esso,Q867662,,15775,en:Esso,,,Fraser Highway,,Esso,,,,,,,,,Surrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13726,49.0907207,-123.0838172,2019-09-05T06:38:44.000-07:00,pharmacy,Pharmasave,Q17093822,,,en:Pharmasave,,,,,Pharmasave,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13728,49.0908788,-123.0833668,2019-09-05T06:38:44.000-07:00,restaurant,Pizza Hut,Q191615,,,en:Pizza Hut,,pizza,,,Pizza Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13731,49.0906867,-123.083651,2020-02-14T02:58:50.000-08:00,post_office,Ladner,Q1032001,,,en:Canada Post,,,,,Canada Post,Canada Post,,,,,,,V4K 1W0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13733,49.0911121,-123.0845591,2019-09-05T07:08:10.000-07:00,bank,BMO,Q806693,Bank of Montreal,,en:Bank of Montreal,,,,,BMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13740,49.2732597,-123.1206532,2019-09-18T23:00:49.000-07:00,bank,Coast Capital Savings,Q5138088,Coast Capital Savings Federal Credit Union,120,en:Coast Capital Savings,Mo 09:30-17:00; Tu-Fr 09:30-19:00; Sa 09:30-15:00,,Davie Street,,Coast Capital Savings,,https://www.coastcapitalsavings.com,,,,,+1-604-517-7000,V6Z 2V4,Vancovuer,,,,,,,,,,,,,,,,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13826,49.2205055,-122.6559656,2020-01-06T07:51:28.000-08:00,bank,TD Canada Trust,Q1080670,,20398,en:TD Canada Trust,,,Dewdney Trunk Road,,TD Canada Trust,,,,,,,,,Maple Ridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13827,49.220638,-122.6556085,2020-01-06T07:51:28.000-08:00,fast_food,Booster Juice,Q4943796,,20398,en:Booster Juice,,juice,Dewdney Trunk Road,yes,Booster Juice,,,,,,,,,Maple Ridge,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13832,49.2210405,-122.655669,2020-01-06T07:51:28.000-08:00,fast_food,McDonald's,Q38076,,20390,en:McDonald's,,burger,Dewdney Trunk Road,yes,McDonald's,,,,,,,,,Maple Ridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13833,49.2202785,-122.655222,2020-01-06T07:51:28.000-08:00,pharmacy,Shoppers Drug Mart,Q1820137,,20395,en:Shoppers Drug Mart,,,Dewdney Trunk Road,,Shoppers Drug Mart,,,,,,,,,Maple Ridge,,,,,,,pharmacy,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,BC,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13837,49.2200672,-122.6569634,2020-01-06T07:51:28.000-08:00,cafe,Starbucks,Q37158,Starbucks Coffee,20395,en:Starbucks,,coffee_shop,Lougheed Highway,yes,Starbucks,,,,,,,,,Maple Ridge,,,,,,,,,,,,,590,,,,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13842,49.2198076,-122.646793,2020-01-06T07:51:28.000-08:00,fast_food,Little Caesars,Q1393809,,11968,en:Little Caesars,,pizza,207 Street,yes,Little Caesars,,,,,,,,,Maple Ridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13843,49.3345751,-123.0404892,2019-07-07T22:34:44.000-07:00,bank,CIBC,Q666694,,,en:Canadian Imperial Bank of Commerce,,,,,CIBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13854,49.0353251,-122.2697044,2019-09-25T14:32:53.000-07:00,fast_food,McDonald's,Q38076,,,en:McDonald's,,burger,,yes,McDonald's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13864,49.285758,-123.1116688,2020-01-23T06:04:00.000-08:00,cafe,Starbucks,Q37158,Starbucks Coffee,,en:Starbucks,,coffee_shop,,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13872,49.270464,-123.143024,2019-08-29T18:25:42.000-07:00,car_rental,Enterprise,Q17085454,Enterprise Rent-A-Car,,en:Enterprise Rent-A-Car,Mo-Fr 08:00-06:00; Sa 09:00-24:00,,,,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13881,49.2529029,-122.8933327,2019-09-22T22:49:42.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,,en:Shoppers Drug Mart,,,,,Shoppers Drug Mart,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13883,49.2541175,-122.893757,2019-09-22T22:49:42.000-07:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13911,49.2359278,-123.0447153,2019-12-17T20:46:19.000-08:00,fast_food,Dairy Queen,Q1141226,,,en:Dairy Queen,,ice_cream;burger,Kingsway,yes,Dairy Queen,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13912,49.2360539,-123.0454985,2019-12-17T20:46:19.000-08:00,fuel,Chevron,Q319642,,,en:Chevron Corporation,24/7,,Kingsway,,Chevron,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13935,49.0502826,-122.3175498,2019-10-29T04:00:37.000-07:00,restaurant,Nando's,Q3472954,,,en:Nando's,,chicken;portuguese,,,Nando's,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13942,49.2687866,-123.0005841,2019-07-14T20:13:35.000-07:00,cafe,Starbucks,Q37158,Starbucks Coffee,205B,en:Starbucks,,coffee_shop,Brentwood Mall,yes,Starbucks,,,,,,,,,Burnaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13946,49.1356142,-122.8450005,2019-08-24T00:12:34.000-07:00,pharmacy,Shoppers Drug Mart,Q1820137,,,en:Shoppers Drug Mart,,,,,Shoppers Drug Mart,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13949,49.1985695,-122.779565,2019-06-17T23:15:38.000-07:00,cafe,Starbucks,Q37158,,15976,en:Starbucks,,coffee_shop,108 Avenue,yes,Starbucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,,,,,,,,,,,,,,,,,Starbucks Coffee Co,,,,,
13950,49.1985703,-122.779451,2019-06-17T23:15:38.000-07:00,fast_food,Subway,Q244457,,,en:Subway (restaurant),,sandwich,,yes,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13952,49.1985309,-122.7789789,2019-06-17T23:15:38.000-07:00,bank,TD Bank,Q7669891,,,"en:TD Bank, N.A.",,,,,TD Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13958,49.285605,-123.1222127,2019-09-18T23:00:49.000-07:00,bank,Coast Capital Savings,Q5138088,Coast Capital Savings Federal Credit Union,,en:Coast Capital Savings,,,,,Coast Capital Savings,,,,,,,,,Vancouver,,,,,,,,,,,,,,,,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
